shipping date (DateOrders),YEAR,Month,Day
11/18/2016 5:15:00 PM,2016,11,18
2/19/2017 3:01:00 PM,2017,2,19
4/19/2016 6:36:00 PM,2016,4,19
1/20/2017 6:29:00 AM,2017,1,20
2/20/2015 1:41:00 AM,2015,2,20
1/21/2016 6:33:00 PM,2016,1,21
3/21/2017 12:31:00 PM,2017,3,21
9/21/2016 11:28:00 PM,2016,9,21
4/22/2017 6:37:00 AM,2017,4,22
3/23/2016 8:19:00 AM,2016,3,23
5/23/2016 9:27:00 AM,2016,5,23
7/23/2016 12:26:00 AM,2016,7,23
8/24/2017 9:15:00 PM,2017,8,24
1/25/2015 5:34:00 AM,2015,1,25
4/25/2015 8:57:00 AM,2015,4,25
3/26/2015 9:31:00 AM,2015,3,26
6/26/2015 1:09:00 AM,2015,6,26
12/26/2015 4:24:00 AM,2015,12,26
7/27/2016 2:31:00 AM,2016,7,27
1/28/2015 6:21:00 PM,2015,1,28
2/28/2016 7:01:00 PM,2016,2,28
9/28/2015 10:45:00 PM,2015,9,28
3/29/2015 5:55:00 PM,2015,3,29
7/29/2017 1:24:00 PM,2017,7,29
4/30/2017 11:04:00 AM,2017,4,30
11/30/2015 8:17:00 AM,2015,11,30
7/31/2015 12:45:00 AM,2015,7,31
1/1/2017 10:11:00 AM,2017,1,1
1/1/2017 10:17:00 PM,2017,1,1
7/2/2015 6:03:00 AM,2015,7,2
8/2/2016 4:26:00 AM,2016,8,2
11/2/2017 10:59:00 AM,2017,11,2
5/3/2017 11:04:00 AM,2017,5,3
7/3/2017 8:37:00 PM,2017,7,3
12/3/2016 5:51:00 AM,2016,12,3
4/4/2017 10:40:00 PM,2017,4,4
9/4/2016 3:42:00 AM,2016,9,4
2/5/2015 1:52:00 AM,2015,2,5
2/5/2018 6:23:00 PM,2018,2,5
7/5/2016 4:03:00 PM,2016,7,5
8/5/2017 6:49:00 PM,2017,8,5
12/5/2016 1:28:00 AM,2016,12,5
11/6/2017 1:00:00 AM,2017,11,6
1/7/2017 6:51:00 AM,2017,1,7
7/8/2015 11:28:00 AM,2015,7,8
11/8/2015 9:01:00 AM,2015,11,8
9/9/2016 8:51:00 PM,2016,9,9
10/9/2016 3:13:00 PM,2016,10,9
3/10/2017 9:13:00 AM,2017,3,10
7/10/2015 2:16:00 PM,2015,7,10
2/11/2015 2:55:00 AM,2015,2,11
5/11/2017 2:49:00 AM,2017,5,11
7/11/2017 9:02:00 AM,2017,7,11
4/12/2016 2:19:00 PM,2016,4,12
11/12/2017 2:23:00 AM,2017,11,12
1/13/2018 10:21:00 AM,2018,1,13
2/14/2016 1:21:00 AM,2016,2,14
2/14/2017 12:19:00 AM,2017,2,14
4/15/2017 5:18:00 PM,2017,4,15
1/17/2015 6:59:00 AM,2015,1,17
1/17/2016 12:41:00 AM,2016,1,17
2/18/2015 12:38:00 AM,2015,2,18
3/18/2015 1:54:00 PM,2015,3,18
7/18/2015 12:52:00 PM,2015,7,18
6/19/2015 8:47:00 PM,2015,6,19
10/19/2017 3:18:00 AM,2017,10,19
7/20/2015 2:00:00 AM,2015,7,20
11/20/2017 2:59:00 PM,2017,11,20
12/20/2016 6:05:00 PM,2016,12,20
8/21/2017 2:20:00 AM,2017,8,21
10/22/2017 6:21:00 PM,2017,10,22
11/23/2017 11:24:00 PM,2017,11,23
12/23/2015 5:43:00 PM,2015,12,23
5/24/2017 8:35:00 AM,2017,5,24
7/24/2017 8:20:00 AM,2017,7,24
11/24/2016 5:52:00 AM,2016,11,24
9/27/2016 11:27:00 PM,2016,9,27
9/27/2017 12:32:00 AM,2017,9,27
3/28/2017 3:03:00 AM,2017,3,28
7/28/2017 7:58:00 AM,2017,7,28
11/28/2017 3:25:00 AM,2017,11,28
5/30/2016 4:27:00 PM,2016,5,30
8/30/2015 7:27:00 PM,2015,8,30
10/30/2015 1:19:00 AM,2015,10,30
2/1/2018 5:52:00 PM,2018,2,1
6/1/2017 5:41:00 PM,2017,6,1
7/1/2015 6:19:00 PM,2015,7,1
8/1/2015 5:55:00 PM,2015,8,1
9/1/2015 6:40:00 AM,2015,9,1
9/1/2017 11:15:00 AM,2017,9,1
2/2/2016 8:44:00 AM,2016,2,2
8/3/2015 2:09:00 AM,2015,8,3
12/4/2015 11:10:00 PM,2015,12,4
11/5/2017 9:14:00 AM,2017,11,5
12/5/2016 3:29:00 PM,2016,12,5
3/8/2017 4:34:00 PM,2017,3,8
6/8/2016 4:05:00 PM,2016,6,8
12/9/2016 7:09:00 PM,2016,12,9
10/10/2016 7:30:00 AM,2016,10,10
3/11/2016 2:59:00 PM,2016,3,11
7/11/2015 2:01:00 AM,2015,7,11
4/13/2017 4:16:00 AM,2017,4,13
5/13/2016 5:57:00 PM,2016,5,13
8/13/2016 6:11:00 AM,2016,8,13
4/14/2015 6:20:00 AM,2015,4,14
7/14/2017 10:47:00 AM,2017,7,14
2/15/2016 8:27:00 PM,2016,2,15
9/15/2016 6:08:00 AM,2016,9,15
12/15/2017 1:59:00 AM,2017,12,15
1/16/2015 6:27:00 AM,2015,1,16
1/16/2017 2:17:00 AM,2017,1,16
4/16/2017 3:02:00 AM,2017,4,16
11/16/2017 10:58:00 AM,2017,11,16
11/16/2017 6:19:00 PM,2017,11,16
3/17/2015 6:02:00 AM,2015,3,17
3/18/2016 4:43:00 AM,2016,3,18
4/18/2016 1:37:00 AM,2016,4,18
5/19/2017 12:32:00 AM,2017,5,19
3/20/2015 9:21:00 AM,2015,3,20
7/20/2016 11:49:00 AM,2016,7,20
10/20/2017 12:09:00 AM,2017,10,20
7/21/2015 12:25:00 AM,2015,7,21
8/22/2017 8:01:00 PM,2017,8,22
10/22/2017 3:07:00 AM,2017,10,22
11/22/2016 8:40:00 AM,2016,11,22
11/22/2017 12:22:00 PM,2017,11,22
1/23/2015 1:59:00 PM,2015,1,23
1/23/2018 3:36:00 PM,2018,1,23
3/23/2016 1:18:00 AM,2016,3,23
4/23/2017 4:15:00 AM,2017,4,23
6/23/2016 2:50:00 PM,2016,6,23
7/23/2015 10:40:00 PM,2015,7,23
9/23/2017 10:31:00 AM,2017,9,23
10/23/2016 8:26:00 AM,2016,10,23
10/23/2017 11:10:00 AM,2017,10,23
12/23/2016 10:49:00 PM,2016,12,23
12/23/2017 5:40:00 AM,2017,12,23
2/24/2016 9:24:00 AM,2016,2,24
1/27/2018 3:46:00 PM,2018,1,27
11/27/2017 9:49:00 PM,2017,11,27
5/28/2017 5:25:00 AM,2017,5,28
10/28/2017 8:27:00 PM,2017,10,28
5/29/2017 7:58:00 PM,2017,5,29
6/30/2016 9:40:00 PM,2016,6,30
8/30/2015 10:52:00 AM,2015,8,30
8/31/2017 12:50:00 PM,2017,8,31
2/1/2015 1:32:00 AM,2015,2,1
2/1/2016 8:12:00 AM,2016,2,1
12/1/2017 8:09:00 AM,2017,12,1
7/2/2016 2:23:00 AM,2016,7,2
9/2/2017 11:46:00 AM,2017,9,2
4/3/2017 4:37:00 AM,2017,4,3
7/3/2015 9:17:00 PM,2015,7,3
2/4/2015 9:51:00 PM,2015,2,4
7/4/2016 3:15:00 AM,2016,7,4
9/4/2015 7:16:00 PM,2015,9,4
1/5/2016 1:14:00 AM,2016,1,5
3/5/2015 10:46:00 AM,2015,3,5
1/6/2017 11:14:00 AM,2017,1,6
9/6/2017 8:58:00 AM,2017,9,6
5/7/2015 10:30:00 AM,2015,5,7
7/7/2017 3:32:00 PM,2017,7,7
1/8/2016 4:23:00 AM,2016,1,8
7/8/2016 10:47:00 AM,2016,7,8
7/8/2016 5:37:00 PM,2016,7,8
8/8/2017 2:26:00 PM,2017,8,8
10/8/2015 1:53:00 AM,2015,10,8
11/8/2017 1:52:00 AM,2017,11,8
12/8/2016 12:09:00 PM,2016,12,8
1/9/2016 11:44:00 AM,2016,1,9
3/9/2016 2:17:00 PM,2016,3,9
5/9/2016 1:40:00 PM,2016,5,9
8/11/2016 5:55:00 PM,2016,8,11
11/11/2017 12:07:00 AM,2017,11,11
3/12/2017 2:07:00 PM,2017,3,12
5/14/2017 4:23:00 PM,2017,5,14
10/14/2015 2:45:00 AM,2015,10,14
10/14/2016 7:35:00 PM,2016,10,14
2/15/2015 9:45:00 AM,2015,2,15
3/15/2017 5:00:00 AM,2017,3,15
6/15/2017 9:15:00 AM,2017,6,15
11/16/2017 12:22:00 AM,2017,11,16
1/17/2018 1:46:00 AM,2018,1,17
3/17/2017 4:08:00 AM,2017,3,17
3/17/2017 12:32:00 PM,2017,3,17
2/18/2016 4:51:00 AM,2016,2,18
4/18/2016 2:50:00 AM,2016,4,18
12/18/2015 11:14:00 AM,2015,12,18
12/18/2015 5:44:00 PM,2015,12,18
6/19/2015 11:56:00 PM,2015,6,19
6/20/2017 11:32:00 AM,2017,6,20
9/21/2017 6:08:00 AM,2017,9,21
3/22/2017 5:05:00 AM,2017,3,22
2/23/2016 4:19:00 AM,2016,2,23
8/23/2017 5:50:00 AM,2017,8,23
6/24/2015 5:48:00 PM,2015,6,24
1/25/2017 3:19:00 AM,2017,1,25
2/25/2017 11:46:00 PM,2017,2,25
5/25/2015 9:05:00 AM,2015,5,25
5/25/2016 3:29:00 AM,2016,5,25
7/25/2017 6:03:00 AM,2017,7,25
2/26/2017 10:12:00 PM,2017,2,26
6/26/2017 4:41:00 AM,2017,6,26
1/29/2018 3:14:00 PM,2018,1,29
4/29/2016 8:52:00 PM,2016,4,29
9/29/2016 1:18:00 PM,2016,9,29
11/29/2015 11:48:00 AM,2015,11,29
4/30/2016 5:58:00 AM,2016,4,30
8/30/2015 4:18:00 PM,2015,8,30
4/1/2016 8:02:00 PM,2016,4,1
9/1/2016 11:24:00 AM,2016,9,1
10/1/2016 9:16:00 AM,2016,10,1
3/2/2015 7:32:00 PM,2015,3,2
9/2/2015 7:17:00 PM,2015,9,2
10/2/2016 7:52:00 AM,2016,10,2
3/3/2017 2:39:00 PM,2017,3,3
5/4/2016 7:49:00 PM,2016,5,4
8/4/2017 2:26:00 PM,2017,8,4
11/4/2015 5:21:00 AM,2015,11,4
12/4/2016 3:08:00 PM,2016,12,4
9/5/2017 9:51:00 AM,2017,9,5
10/5/2016 1:07:00 PM,2016,10,5
7/6/2015 4:33:00 PM,2015,7,6
1/7/2018 7:28:00 PM,2018,1,7
3/7/2017 2:29:00 PM,2017,3,7
8/7/2017 7:52:00 PM,2017,8,7
12/7/2016 6:17:00 PM,2016,12,7
3/8/2017 8:00:00 AM,2017,3,8
1/9/2017 9:39:00 AM,2017,1,9
6/9/2015 4:57:00 PM,2015,6,9
2/10/2016 6:10:00 PM,2016,2,10
2/10/2017 1:33:00 AM,2017,2,10
2/11/2017 5:24:00 AM,2017,2,11
5/11/2017 5:06:00 AM,2017,5,11
9/11/2015 9:01:00 AM,2015,9,11
12/11/2016 7:46:00 AM,2016,12,11
7/12/2016 12:42:00 PM,2016,7,12
6/13/2016 11:42:00 AM,2016,6,13
8/14/2015 11:04:00 AM,2015,8,14
10/14/2015 6:47:00 AM,2015,10,14
10/14/2016 9:30:00 PM,2016,10,14
4/15/2017 6:53:00 AM,2017,4,15
6/15/2017 3:55:00 PM,2017,6,15
11/16/2016 6:55:00 AM,2016,11,16
6/17/2015 10:43:00 PM,2015,6,17
11/17/2017 10:31:00 PM,2017,11,17
3/18/2015 3:19:00 PM,2015,3,18
9/19/2015 11:17:00 PM,2015,9,19
12/19/2017 2:20:00 AM,2017,12,19
8/20/2017 8:38:00 AM,2017,8,20
3/21/2015 10:29:00 PM,2015,3,21
7/21/2015 7:15:00 AM,2015,7,21
4/23/2016 8:00:00 PM,2016,4,23
7/23/2016 11:28:00 AM,2016,7,23
12/24/2015 9:03:00 PM,2015,12,24
2/25/2017 6:36:00 AM,2017,2,25
3/26/2016 4:11:00 PM,2016,3,26
5/27/2017 10:09:00 AM,2017,5,27
6/28/2017 2:24:00 AM,2017,6,28
4/29/2015 9:39:00 AM,2015,4,29
5/29/2015 1:11:00 AM,2015,5,29
6/29/2017 12:50:00 AM,2017,6,29
11/29/2016 10:35:00 AM,2016,11,29
8/30/2017 7:03:00 AM,2017,8,30
1/31/2018 12:05:00 PM,2018,1,31
12/31/2017 2:08:00 AM,2017,12,31
4/1/2015 3:54:00 AM,2015,4,1
4/1/2017 8:45:00 PM,2017,4,1
5/1/2015 7:11:00 AM,2015,5,1
8/1/2016 9:00:00 AM,2016,8,1
4/2/2016 3:49:00 PM,2016,4,2
9/2/2015 10:52:00 AM,2015,9,2
5/3/2017 11:35:00 AM,2017,5,3
8/3/2017 8:29:00 AM,2017,8,3
11/3/2015 8:30:00 AM,2015,11,3
8/4/2015 8:06:00 AM,2015,8,4
11/4/2016 9:55:00 AM,2016,11,4
1/5/2017 7:38:00 PM,2017,1,5
4/5/2015 2:19:00 AM,2015,4,5
6/5/2015 6:26:00 AM,2015,6,5
8/5/2015 8:06:00 AM,2015,8,5
12/5/2017 11:38:00 AM,2017,12,5
2/7/2017 12:19:00 AM,2017,2,7
8/7/2016 3:34:00 AM,2016,8,7
1/8/2017 12:17:00 PM,2017,1,8
10/8/2015 8:16:00 PM,2015,10,8
11/9/2017 9:08:00 PM,2017,11,9
12/9/2015 1:01:00 PM,2015,12,9
6/11/2015 3:01:00 PM,2015,6,11
7/12/2017 7:28:00 AM,2017,7,12
2/13/2017 7:03:00 PM,2017,2,13
7/13/2017 10:00:00 PM,2017,7,13
10/13/2017 9:00:00 PM,2017,10,13
2/14/2017 5:39:00 PM,2017,2,14
2/15/2017 9:04:00 AM,2017,2,15
3/15/2017 10:00:00 PM,2017,3,15
2/16/2015 12:17:00 AM,2015,2,16
1/17/2018 4:55:00 AM,2018,1,17
4/17/2017 11:42:00 PM,2017,4,17
7/17/2015 12:20:00 PM,2015,7,17
8/17/2015 12:39:00 PM,2015,8,17
3/19/2017 8:51:00 AM,2017,3,19
4/19/2015 9:19:00 AM,2015,4,19
11/19/2017 12:06:00 AM,2017,11,19
1/20/2016 11:22:00 AM,2016,1,20
7/20/2017 2:54:00 AM,2017,7,20
9/20/2016 11:02:00 AM,2016,9,20
10/20/2015 4:30:00 AM,2015,10,20
1/21/2015 11:11:00 AM,2015,1,21
2/21/2015 9:54:00 AM,2015,2,21
6/21/2015 2:23:00 AM,2015,6,21
6/21/2015 1:04:00 PM,2015,6,21
9/21/2016 7:52:00 AM,2016,9,21
10/21/2015 8:10:00 AM,2015,10,21
11/23/2017 9:23:00 AM,2017,11,23
2/24/2015 12:37:00 AM,2015,2,24
5/24/2017 3:56:00 PM,2017,5,24
10/25/2016 11:10:00 AM,2016,10,25
1/26/2018 11:39:00 AM,2018,1,26
3/26/2017 8:51:00 AM,2017,3,26
10/26/2017 3:44:00 PM,2017,10,26
1/27/2017 9:58:00 AM,2017,1,27
7/27/2017 8:50:00 PM,2017,7,27
7/27/2017 9:06:00 PM,2017,7,27
8/27/2016 5:01:00 PM,2016,8,27
12/28/2015 9:08:00 AM,2015,12,28
3/29/2017 3:30:00 PM,2017,3,29
8/29/2017 10:22:00 AM,2017,8,29
8/30/2016 5:01:00 PM,2016,8,30
10/31/2017 3:06:00 AM,2017,10,31
4/3/2015 1:22:00 PM,2015,4,3
6/3/2015 10:07:00 AM,2015,6,3
2/4/2016 11:10:00 AM,2016,2,4
6/5/2016 5:45:00 AM,2016,6,5
1/6/2016 11:55:00 AM,2016,1,6
4/6/2017 1:17:00 AM,2017,4,6
11/6/2015 9:33:00 AM,2015,11,6
10/7/2017 3:34:00 AM,2017,10,7
11/7/2016 1:09:00 AM,2016,11,7
5/8/2016 1:25:00 AM,2016,5,8
1/9/2015 3:13:00 PM,2015,1,9
5/9/2015 6:18:00 AM,2015,5,9
7/9/2015 4:38:00 AM,2015,7,9
9/9/2015 2:11:00 PM,2015,9,9
4/10/2016 12:29:00 PM,2016,4,10
9/10/2016 10:21:00 AM,2016,9,10
2/11/2016 1:32:00 AM,2016,2,11
3/11/2015 3:35:00 AM,2015,3,11
10/11/2016 9:25:00 AM,2016,10,11
2/12/2016 7:03:00 PM,2016,2,12
7/12/2015 5:04:00 PM,2015,7,12
12/12/2016 1:33:00 PM,2016,12,12
1/13/2015 10:29:00 AM,2015,1,13
5/13/2015 1:18:00 PM,2015,5,13
10/13/2016 10:08:00 AM,2016,10,13
7/14/2016 8:46:00 PM,2016,7,14
8/15/2017 4:32:00 PM,2017,8,15
1/16/2017 4:18:00 PM,2017,1,16
4/16/2017 10:23:00 PM,2017,4,16
5/16/2015 4:32:00 AM,2015,5,16
4/17/2017 8:27:00 AM,2017,4,17
6/18/2015 4:14:00 PM,2015,6,18
6/18/2017 5:50:00 PM,2017,6,18
12/18/2017 8:59:00 AM,2017,12,18
3/20/2015 5:03:00 PM,2015,3,20
9/20/2016 12:31:00 AM,2016,9,20
2/21/2016 6:36:00 AM,2016,2,21
5/21/2015 7:04:00 PM,2015,5,21
7/21/2016 3:51:00 PM,2016,7,21
11/21/2016 11:54:00 PM,2016,11,21
4/22/2017 3:33:00 AM,2017,4,22
1/24/2015 8:44:00 AM,2015,1,24
9/24/2016 12:52:00 PM,2016,9,24
1/25/2015 2:46:00 AM,2015,1,25
2/25/2017 9:45:00 AM,2017,2,25
8/25/2016 6:10:00 AM,2016,8,25
8/25/2016 11:41:00 PM,2016,8,25
9/25/2016 1:23:00 AM,2016,9,25
10/25/2017 1:17:00 PM,2017,10,25
12/25/2015 6:09:00 AM,2015,12,25
1/26/2016 4:16:00 PM,2016,1,26
11/26/2016 12:10:00 PM,2016,11,26
4/27/2015 8:15:00 AM,2015,4,27
11/28/2016 3:03:00 AM,2016,11,28
6/29/2016 3:37:00 AM,2016,6,29
5/30/2016 1:33:00 AM,2016,5,30
2/2/2016 7:25:00 PM,2016,2,2
3/2/2015 3:36:00 AM,2015,3,2
3/2/2016 11:13:00 PM,2016,3,2
8/3/2016 2:42:00 AM,2016,8,3
11/5/2015 4:28:00 AM,2015,11,5
1/6/2016 7:32:00 AM,2016,1,6
4/7/2016 12:56:00 AM,2016,4,7
6/7/2015 5:23:00 AM,2015,6,7
8/9/2017 8:34:00 PM,2017,8,9
12/9/2017 7:31:00 PM,2017,12,9
1/10/2018 10:22:00 AM,2018,1,10
4/10/2017 1:22:00 PM,2017,4,10
9/10/2017 12:33:00 AM,2017,9,10
10/11/2017 11:22:00 AM,2017,10,11
11/11/2015 7:16:00 AM,2015,11,11
6/12/2015 1:26:00 PM,2015,6,12
12/12/2017 9:42:00 AM,2017,12,12
2/14/2017 3:39:00 AM,2017,2,14
7/14/2015 3:34:00 PM,2015,7,14
1/15/2016 6:13:00 PM,2016,1,15
4/16/2017 4:00:00 PM,2017,4,16
10/16/2017 12:30:00 AM,2017,10,16
3/17/2016 10:20:00 PM,2016,3,17
6/18/2015 9:55:00 AM,2015,6,18
1/19/2018 12:48:00 PM,2018,1,19
2/19/2016 11:04:00 PM,2016,2,19
2/20/2016 3:48:00 AM,2016,2,20
5/21/2015 7:46:00 PM,2015,5,21
8/21/2015 12:59:00 PM,2015,8,21
8/21/2015 6:56:00 PM,2015,8,21
8/21/2016 5:54:00 PM,2016,8,21
2/22/2015 11:40:00 AM,2015,2,22
6/23/2015 8:15:00 PM,2015,6,23
1/24/2017 2:48:00 AM,2017,1,24
5/24/2017 10:20:00 AM,2017,5,24
1/25/2015 9:25:00 PM,2015,1,25
2/25/2015 4:18:00 AM,2015,2,25
7/25/2017 2:38:00 PM,2017,7,25
12/25/2015 9:08:00 AM,2015,12,25
7/26/2015 11:53:00 PM,2015,7,26
8/27/2016 4:46:00 AM,2016,8,27
11/27/2015 11:58:00 AM,2015,11,27
12/27/2016 1:10:00 PM,2016,12,27
2/28/2016 1:36:00 PM,2016,2,28
5/28/2017 2:00:00 PM,2017,5,28
8/28/2016 2:44:00 PM,2016,8,28
1/30/2018 10:04:00 PM,2018,1,30
6/2/2015 2:35:00 AM,2015,6,2
8/2/2017 4:33:00 PM,2017,8,2
9/2/2016 1:09:00 PM,2016,9,2
10/2/2017 6:49:00 AM,2017,10,2
12/2/2016 10:24:00 AM,2016,12,2
5/4/2016 6:04:00 PM,2016,5,4
9/4/2017 4:04:00 AM,2017,9,4
6/5/2017 7:31:00 AM,2017,6,5
8/5/2016 4:26:00 AM,2016,8,5
12/5/2015 2:35:00 PM,2015,12,5
12/5/2015 4:00:00 PM,2015,12,5
7/7/2016 8:46:00 PM,2016,7,7
2/8/2017 11:58:00 PM,2017,2,8
7/8/2015 12:42:00 PM,2015,7,8
11/8/2016 3:10:00 PM,2016,11,8
9/9/2015 4:22:00 AM,2015,9,9
6/10/2017 6:43:00 PM,2017,6,10
8/10/2017 7:20:00 PM,2017,8,10
1/12/2017 9:33:00 PM,2017,1,12
7/12/2017 2:02:00 PM,2017,7,12
6/14/2015 8:53:00 AM,2015,6,14
6/14/2016 10:12:00 PM,2016,6,14
12/14/2016 6:00:00 AM,2016,12,14
2/15/2016 7:23:00 PM,2016,2,15
5/15/2016 2:01:00 PM,2016,5,15
10/15/2016 8:22:00 AM,2016,10,15
12/15/2017 11:16:00 AM,2017,12,15
1/16/2015 11:53:00 AM,2015,1,16
10/16/2016 8:27:00 PM,2016,10,16
4/18/2015 9:24:00 PM,2015,4,18
9/18/2017 2:39:00 AM,2017,9,18
10/18/2015 10:01:00 PM,2015,10,18
10/18/2016 3:12:00 PM,2016,10,18
3/19/2017 3:51:00 PM,2017,3,19
1/20/2018 3:36:00 PM,2018,1,20
3/20/2015 6:38:00 PM,2015,3,20
7/20/2017 12:11:00 PM,2017,7,20
12/20/2015 5:06:00 AM,2015,12,20
5/21/2016 4:59:00 PM,2016,5,21
5/21/2017 1:24:00 AM,2017,5,21
11/21/2015 7:36:00 AM,2015,11,21
2/22/2016 5:07:00 PM,2016,2,22
11/22/2017 12:16:00 AM,2017,11,22
2/24/2016 7:39:00 AM,2016,2,24
9/24/2016 11:38:00 PM,2016,9,24
4/25/2016 11:56:00 AM,2016,4,25
12/25/2015 9:18:00 AM,2015,12,25
1/26/2018 11:24:00 AM,2018,1,26
2/26/2016 2:07:00 PM,2016,2,26
5/26/2017 2:27:00 AM,2017,5,26
10/26/2017 9:35:00 AM,2017,10,26
9/27/2016 4:06:00 PM,2016,9,27
11/27/2015 1:59:00 AM,2015,11,27
12/27/2016 2:50:00 AM,2016,12,27
5/28/2017 8:40:00 PM,2017,5,28
11/29/2016 5:09:00 AM,2016,11,29
1/31/2016 9:36:00 AM,2016,1,31
8/31/2015 2:49:00 AM,2015,8,31
6/1/2015 6:05:00 AM,2015,6,1
6/1/2016 5:09:00 PM,2016,6,1
8/1/2017 2:21:00 AM,2017,8,1
12/1/2017 10:30:00 PM,2017,12,1
7/2/2017 9:30:00 PM,2017,7,2
3/3/2017 1:52:00 AM,2017,3,3
7/3/2017 6:26:00 AM,2017,7,3
8/4/2016 12:09:00 PM,2016,8,4
9/4/2015 10:10:00 AM,2015,9,4
1/6/2015 4:59:00 PM,2015,1,6
10/6/2017 10:35:00 PM,2017,10,6
8/7/2015 9:35:00 PM,2015,8,7
4/8/2017 5:35:00 PM,2017,4,8
10/8/2016 8:17:00 PM,2016,10,8
9/9/2016 2:49:00 AM,2016,9,9
11/9/2017 7:49:00 AM,2017,11,9
6/10/2015 5:23:00 AM,2015,6,10
12/10/2017 4:32:00 PM,2017,12,10
9/11/2017 2:39:00 AM,2017,9,11
9/11/2017 3:26:00 PM,2017,9,11
5/12/2017 2:23:00 PM,2017,5,12
10/12/2016 6:37:00 AM,2016,10,12
4/13/2016 9:04:00 PM,2016,4,13
10/14/2017 11:43:00 AM,2017,10,14
11/14/2016 3:25:00 PM,2016,11,14
5/16/2017 4:29:00 PM,2017,5,16
7/16/2016 9:48:00 PM,2016,7,16
10/16/2016 8:59:00 PM,2016,10,16
6/17/2016 6:26:00 AM,2016,6,17
8/17/2016 8:48:00 AM,2016,8,17
1/19/2018 12:59:00 PM,2018,1,19
5/19/2015 1:54:00 PM,2015,5,19
5/19/2016 12:15:00 PM,2016,5,19
7/19/2015 7:10:00 PM,2015,7,19
2/21/2016 6:51:00 PM,2016,2,21
4/22/2015 2:54:00 PM,2015,4,22
12/22/2015 10:06:00 PM,2015,12,22
4/23/2016 4:30:00 PM,2016,4,23
4/23/2017 1:21:00 PM,2017,4,23
8/23/2016 3:27:00 AM,2016,8,23
9/23/2017 12:21:00 AM,2017,9,23
12/23/2015 1:25:00 AM,2015,12,23
2/24/2017 5:59:00 PM,2017,2,24
3/24/2015 3:28:00 PM,2015,3,24
6/24/2015 7:23:00 PM,2015,6,24
11/24/2016 11:33:00 PM,2016,11,24
4/25/2016 3:37:00 AM,2016,4,25
5/26/2017 4:02:00 AM,2017,5,26
6/27/2017 2:08:00 PM,2017,6,27
7/27/2015 4:05:00 AM,2015,7,27
1/28/2015 5:34:00 AM,2015,1,28
1/28/2018 9:17:00 AM,2018,1,28
9/29/2015 12:08:00 AM,2015,9,29
10/29/2016 3:16:00 AM,2016,10,29
11/29/2017 6:02:00 AM,2017,11,29
6/30/2015 12:42:00 PM,2015,6,30
1/31/2016 4:47:00 PM,2016,1,31
8/31/2015 2:06:00 PM,2015,8,31
10/31/2017 11:36:00 PM,2017,10,31
3/1/2015 1:50:00 AM,2015,3,1
4/1/2015 6:05:00 PM,2015,4,1
11/1/2016 8:10:00 AM,2016,11,1
8/2/2016 6:06:00 PM,2016,8,2
8/2/2017 2:53:00 AM,2017,8,2
6/3/2017 8:08:00 PM,2017,6,3
8/3/2017 3:24:00 AM,2017,8,3
8/7/2015 9:56:00 PM,2015,8,7
8/8/2017 8:07:00 AM,2017,8,8
12/8/2015 3:44:00 AM,2015,12,8
2/9/2015 4:56:00 PM,2015,2,9
6/9/2017 11:01:00 AM,2017,6,9
7/9/2015 12:58:00 AM,2015,7,9
7/9/2017 1:31:00 AM,2017,7,9
9/9/2015 12:21:00 AM,2015,9,9
7/10/2015 12:15:00 AM,2015,7,10
12/10/2015 1:06:00 AM,2015,12,10
1/11/2018 3:21:00 AM,2018,1,11
2/12/2015 3:16:00 AM,2015,2,12
2/12/2017 2:14:00 AM,2017,2,12
11/13/2016 2:22:00 AM,2016,11,13
2/14/2015 3:26:00 PM,2015,2,14
1/15/2017 5:26:00 AM,2017,1,15
5/15/2016 3:35:00 PM,2016,5,15
5/15/2017 2:07:00 AM,2017,5,15
7/15/2016 9:07:00 PM,2016,7,15
11/15/2016 6:45:00 AM,2016,11,15
12/15/2016 7:09:00 PM,2016,12,15
7/16/2015 1:34:00 PM,2015,7,16
6/18/2016 6:37:00 AM,2016,6,18
7/18/2015 6:12:00 AM,2015,7,18
1/19/2015 4:37:00 PM,2015,1,19
8/19/2017 10:18:00 PM,2017,8,19
4/20/2017 9:41:00 AM,2017,4,20
7/20/2015 4:11:00 PM,2015,7,20
4/21/2017 11:41:00 AM,2017,4,21
6/21/2015 12:33:00 PM,2015,6,21
9/21/2015 5:30:00 PM,2015,9,21
10/21/2015 6:41:00 PM,2015,10,21
11/21/2017 11:50:00 AM,2017,11,21
6/22/2017 4:26:00 PM,2017,6,22
3/23/2015 8:12:00 PM,2015,3,23
11/23/2017 6:13:00 AM,2017,11,23
3/25/2016 8:13:00 PM,2016,3,25
12/25/2015 7:44:00 AM,2015,12,25
12/25/2015 8:15:00 AM,2015,12,25
12/26/2016 11:41:00 PM,2016,12,26
1/28/2015 5:39:00 PM,2015,1,28
11/28/2015 9:26:00 PM,2015,11,28
1/29/2015 10:23:00 PM,2015,1,29
11/30/2017 4:49:00 AM,2017,11,30
10/31/2016 4:24:00 PM,2016,10,31
5/1/2017 3:48:00 PM,2017,5,1
6/1/2015 1:16:00 PM,2015,6,1
3/2/2017 1:57:00 PM,2017,3,2
5/3/2017 8:05:00 AM,2017,5,3
11/3/2017 2:55:00 AM,2017,11,3
